Text,Emotion
@jackEO313 at first i thought bar life meant you were partying nonstop to catch up for the last 2 years...lol shoulda known better,amusement
I'm not sure why walking around in barnes and noble comforts me so much. O well now I'm off to work,amusement
i don't know what i'm doing  i feel so empty LOLLL cheesy but true :/,amusement
"@PopularRepublic lol 'if u knew better, u'd do better, wouldnt wear Uggs in shoe weather...' awww RIP Stack B",amusement
"going to my bff's. haha. but thats in like 2 hourssss sooooo...calllll me. actually darn, i have hw",amusement
tried to do something funny on twitter but failed.,amusement
"@DesmoidSurvivor @fryphile he should be an honourary fluffette, such lovely hair (what's left  )",amusement
"@oakridgeboys Think these little youtube's are cool!! Prayers, my dad admitted to hosp. this am, n/sure what problem is yet, maybe heart",amusement
@themaguire maybe one day I can be on your favorite producers list  lol,amusement
@AvonteNikole  Meee tooooooo..... And its bad.. when I'm bored... I eat.. lol,amusement
@mrstephens85 hahahaha awww uduhn lun me no mor???,amusement
@megbc OMG!!!!! 17???? wow. I'm the old one...,amusement
Wants To Dress Up,amusement
@Dojie is that u trying to say i have a cold steal heart  lol,amusement
@_constantstatic i like babies better  (although i like shows/books about crime),amusement
@kingivn Have fun amorsote even tho u forgot my bday,amusement
@osandisays dude...come to amel larrieux with me tonight...errybody fakin!,amusement
Harley Quinn cstm  hehehehe  not going to the prom buaa,amusement
I need to sleep for a whole day to recover from this birthday!! I'm getting so old!!,amusement
okie gonna tweet more because i am loosing you guys or girls,amusement
"Tonight was just a warm up for major night out in West end 2moro, gorgeous dress, killer heels, fraught with problems as big crowd going",amusement
I'm SO thinking about skippin out to NY in the morning. . . but all of my plans were for tonight  well . . . most of them anyway.,amusement
"why I love so much, why your make me smile all the time? why your so special but i cant have u  ? I get scared to try.",amusement
it's ridiculously warm in bed,amusement
@kvagur  haha soooo party tonight???,amusement
"@LMontt I went on a Disney Cruise when I was a kid, but the characters were on strike so there weren't any",amusement
"@bobbiepen yeah, I was always changing my hair color in High School.  I've pretty much worn everything LOL. Some good, some baaaaaaaad",amusement
"@yahyan  yahyan: @supremacii iaaaaaaaaaaaaan, i was just joking",amusement
@clouddancefest It was truly awful,amusement
"@Ashcoates its been fun so far, but its nothing like a festival altho we did have a cider this afternoon, but only the one",amusement
"Going out to eat with my entourage, probably to Fat E's since they're closing tomorrow!   watching a movie with Jimmy tonight, text me....",amusement
Im a loner  haha suckss,amusement
i wish i could teach my dog how to play xbox!  alas...no thumbs,amusement
"Great, just great. #Cookoutofthecentury and my wife's tummy hurts. Just. Great.",amusement
I am so full. No more food tonight... I don't want no cake and ice cream at this party.,amusement
Watchin 'how to lose a man in 10 days' wiv mum  lol,amusement
@catrionat7 Lol I Sed Want to Not Ach Dress Up For No Reason. Pleaseeeeeeeeeeeeee Im Bored.  Lol,amusement
"word is marlon brando gave him 25 cent . . . yeah , tha GODFATHER",amusement
Im had to leave early to go to piccolo practice.,amusement
@samchannah @juliedeborah Beer is an excellent excuse. Earlier i was sweating god knows how much! Not looking forward to working tomorrow,amusement
playing at my old school playground still the same except them lame ass got rid of the tire swing,amusement
"OK, time to head into Urban Outfitters to see what catches my eye, then head home, since this rain is hindering any more pics for the day",amusement
@devidev im stuck 2  this when my la love turns in2 road rage lol,amusement
is going to forgo Pub Night with the wife tonight. Tough week for both of us and neither is really up for it. Plus our neighbor died,amusement
wants to go swimming,amusement
"RIP Attack Attack!  MTV headbangersball? really? and now you are inside the &quot;goth&quot; genre, wow, I'll still be seein you at @warped09 :/",amusement
"@LeeGazeprophets white pointy shoes haha, and ah you got me excited about the enw drummer  youre mean!",amusement
DotA is an addiction...i waste 6-7 hours playing dota,amusement
@joe_g1986 a price drop would be nice  I want another one for a backup/blu-ray player.,amusement
@xoxo_emily  i wish i was there to hear that!,amusement
"Rehearsal is done  we had SO MUCH FUUN. hide&amp;seek tag and we learned BOMB DANCES , going home and doing hw maybe!",amusement
@DomCorleone  oh hell yeah lol. im a vegetarian tho but i still cooks the mean =X im a traitor,amusement
Ohhhhh what a line,amusement
"@ greengoo: Haha, I don't have any  I have decided to see if making a grilled cheese on a George Foreman would work well...",amusement
"@fifleaona I work in a room in the middle of the office, thus no windows. We call it the programmer cave, I  can only imagine the sky.",amusement
Yeahhhhhhhhhhhhh friday..and I work tomorrow,amusement
I need to look at apartments tomorrow,amusement
@Dannigyrl Fabulous. And I didn't get that pic  Gmail be acting the fool sometimes. Can u DM me it?,amusement
@glennbeck we can't wait to see you too! pls come back to iowa it isn't the same at the theatre,amusement
"Romeo and Juliet were very much in love when they were wed. They honored their vows, and where are they now? they're dead.",amusement
@ReminisceSmith im only on 1800  lol,amusement
I think I already regret telling rick I have an xbox... I'm losing him to that and twitter..  you still want it jimbo haha,amusement
Ate huge set of Appetizers. full now,amusement
@spjwebster wish @njwebster was coming too  I guess we can make time for you though if we have to ;),amusement
"@JadeSkylar - oh, COOL!! D. I'm going to like a bunchh of JB shows this summer... I am so broke now though  haha",amusement
The Hangover: That movie is gonna be hilarious. wish i could see it with the crew,amusement
@ghaliia Mabrook @iamMishal inta wain wil diet wain! @p0ach ma 3indi funoon,amusement
OMG Great Day Today Went To A Art Thingy  And Noe I Really Want A Zune HD  And The Bed Part Its Raining  Come Out Mister Sun,amusement
LauraA22is missing the fun she had with @Sylars_Army at Eclipse 3  #SArmy #SArmy #SArmy,amusement
Nursing my sick guniea pig back to health  and my cat is being jealous,amusement
acsvxdcbgfn soccer now. shall see young phoebe after D: I don't want her dressed up though,amusement
"Um. Why can't I write smut tonight? I like smut. I want to write smut. Yet, nothing. No smut.",amusement
@caramp lol you saw where I was going with that...both of my last names are to common nothing special on me,amusement
Writing this paper is a lot harder then i thought . LOL,amusement
Saw the UCLA bookstore...now convinced that every single major university has a better bookstore than @ASU   Having fun so far!,amusement
I'm at the anime store iat rivercenter going crazy at all the Pokemon stuff. I wish I had money,amusement
"Was outside playing ball with dogs, now all hot and sweaty",amusement
@laurabolger Lol what do you mean? I thought you were going to London for it? xD and it is yea  Xx,amusement
wishing Ro was feeling better,amusement
http://twitpic.com/67x8k - WITH MY FRIENDS WERE IN OUR WORK,amusement
@susansediqe soooo over ppl telling me they went to the tonite show!!!  Ive had dreams of meeting him  I'm embarrassd of that a lil LOL,amusement
"Launching fitness video blog with @kimidreams next week, featuring Polar watches, can't afford @bodybugg 's 6 weeks, video every day!",amusement
"City Dippin iz u fun, so much eye candy out here...I remember y I miss  LOL",amusement
I'll probably have better photos up later today. Took some picks with my big camera too. Camera phone = blury camera,amusement
"Dayum, tweets r coming fast, so likely missing a lot.    Plz DM, k?  Oh, is @rod_stewart 4 real?",amusement
@MariaV_ST vaca!! buuu sigo en el work,amusement
@JammieAdams No you are not having my favorite drink without me  lol,amusement
"@staaceeyy weeooow, i feel fat.... i remember when i used to weigh that much  pfffffffffffffffffffffftttttttt long time ago, hahaha",amusement
Feeeel like ima die! Now on my way to rainforest.  !! I need a girls spa day ASAP!,amusement
did not get to go see UP!! Oh well ended up going to dinner with Blase and Bridget!,amusement
wishing i could go to CaBo tonight,amusement
"Oh, but Grease is on VH1! It's almost over, though  http://myloc.me/2215",amusement
On way to grab @DeejaySpider @ airport. Listenin to #thebeat. There's noooooo way @djflipout would play these mashups.... AVH would be,amusement
@Beauabroughton shud up! lol my device thing doesn't work,amusement
There was no traffic at all on my way home and all traffic lights were green.Im afraidIowe karma a big check,amusement
just got sold out from UP,amusement
joooooooooooooo!!!!!!!!!!!! studying!!!  to be readdy to go to the party!!!   If they let me go!!  jajaja I think yeaahh!!! \m/!!,amusement
"@DD714 Ahh man, and im off NEXT weekend",amusement
@BBKwieen all of em! Hahahahaha sry,amusement
@WayneDaStar that's a mess  I'll look for it next week,amusement
Fun Friday night planned...... Spent at work,amusement
hi from chile!!! It's 9 deg C  winter's coming....cant wait for cali sun.,amusement
@FenterZ hahaha your gonna beat me again  LOL at james sahal and his &quot;stunnerbum&quot;,amusement
"Bought some little plastic personal wine bottles at Jewel, perfect for rooftop boozin'! Wish I didn't have to wait so long!",amusement
@davidaldrich_wx Did you see the color of the sky and how it looks in Philly??  It is yellowish/orangeish/brownish looks scary!!  lol,amusement
@Atashas your sister would ! hahah thats so funny !! i thought you liked them,amusement
@Anthony_y_Tony I had Pad Thai 3 times last night  ragoons LOL yumb,amusement
The nocturnal serendipity... Kashmir is an important means to that end...,amusement
poker night instead of kate voegele.... i guess it'll do....,amusement
@LizMyxx okay...just eat cookies &amp;&amp; not share with me lol,amusement
"a reply from @zackalltimelow would  make my life, he replies usually to the people who call him gay, then he tells them he willblok them",amusement
"@momfluential That turtle on the side of the road just passed you, too.",amusement
@funkylovin ah mine is never home before 8   I handed off the kids and grabbed the bottle of malibu and a coke..momma getting drinky :para,amusement
"@shawnsafaridon lol, i've done that one b4  i'm a victim 2 that! lol",amusement
"i want to go out tonight, but i ain't go no money and no one to go with   any takers???",amusement
"@pleazurs Woot freaking hoo, tho Mad World isn't doing well on the iTunes top #100 chart.",amusement
"the good thing of having a fever is feeling cold, especially in such hot weather. I think I'm hallucinating lol  .",amusement
